Access is denied.
,957 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/auth/derive-api-key "HTTP/2 200 OK"
2026-03-16 16:37:52,308 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=88825959624406478267431050539729089859727450898927392840751298147458319435788 "HTTP/2 200 OK"
2026-03-16 16:37:52,403 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=88825959624406478267431050539729089859727450898927392840751298147458319435788 "HTTP/2 200 OK"
2026-03-16 16:37:52,520 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=88825959624406478267431050539729089859727450898927392840751298147458319435788 "HTTP/2 200 OK"
2026-03-16 16:37:52,588 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=88825959624406478267431050539729089859727450898927392840751298147458319435788 "HTTP/2 200 OK"
2026-03-16 16:37:52,690 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:52,691 - bot - ERROR - Auto-trade greška za 'Will Sherrod Brown be the Democratic nom': PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2026-03-16 16:37:52,767 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=78830883835835420210488172990793803473008370520384210662571462539460096379310 "HTTP/2 200 OK"
2026-03-16 16:37:52,856 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=50264166706528566500816101197512321177588706274849183247130364225869623430812 "HTTP/2 200 OK"
2026-03-16 16:37:52,945 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=43891259347116330522865864075089973515827852946539612217753302847337982135578 "HTTP/2 200 OK"
2026-03-16 16:37:53,028 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=114134832775772592035076635156705298512014414341622748270460538141767888144004 "HTTP/2 200 OK"
2026-03-16 16:37:53,125 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=21357982149130748388337436901086043989220930685609738433196832044192428106195 "HTTP/2 200 OK"
2026-03-16 16:37:53,224 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=39673823267009303289574815348795109181895647011528737114560807647645572100523 "HTTP/2 200 OK"
2026-03-16 16:37:53,318 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=57039233143822720401351768154892619191524436123532309197643431425626514662452 "HTTP/2 200 OK"
2026-03-16 16:37:53,407 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=89559077011782296191673074194020980028139707553594688773349426327325357148705 "HTTP/2 200 OK"
2026-03-16 16:37:53,505 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=57039233143822720401351768154892619191524436123532309197643431425626514662452 "HTTP/2 200 OK"
2026-03-16 16:37:53,569 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=57039233143822720401351768154892619191524436123532309197643431425626514662452 "HTTP/2 200 OK"
2026-03-16 16:37:53,655 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=57039233143822720401351768154892619191524436123532309197643431425626514662452 "HTTP/2 200 OK"
2026-03-16 16:37:53,820 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:53,821 - bot - ERROR - Auto-trade greška za 'Will Han Jun-ho win the 2026 Gyeonggi Pr': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.04704), min size: $1'}]
2026-03-16 16:37:53,908 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=55457548369078898617454176217243901449547779855636228877953452307715739191720 "HTTP/2 200 OK"
2026-03-16 16:37:54,016 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=79316702507795870367970299865435632977557488418391051471746514112745465524704 "HTTP/2 200 OK"
2026-03-16 16:37:54,109 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=79316702507795870367970299865435632977557488418391051471746514112745465524704 "HTTP/2 200 OK"
2026-03-16 16:37:54,184 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=79316702507795870367970299865435632977557488418391051471746514112745465524704 "HTTP/2 200 OK"
2026-03-16 16:37:54,275 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=79316702507795870367970299865435632977557488418391051471746514112745465524704 "HTTP/2 200 OK"
2026-03-16 16:37:54,444 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:54,445 - bot - ERROR - Auto-trade greška za 'Will Matthew Schaefer win the 2025–2026 ': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.05936), min size: $1'}]
2026-03-16 16:37:54,541 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=50820821981402404122940406230737752072219895144773947285271563874241380381885 "HTTP/2 200 OK"
2026-03-16 16:37:54,625 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=38467100931109740760847434268449670773410359820913362536015548630405613963269 "HTTP/2 200 OK"
2026-03-16 16:37:54,724 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=38467100931109740760847434268449670773410359820913362536015548630405613963269 "HTTP/2 200 OK"
2026-03-16 16:37:54,788 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=38467100931109740760847434268449670773410359820913362536015548630405613963269 "HTTP/2 200 OK"
2026-03-16 16:37:54,885 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=38467100931109740760847434268449670773410359820913362536015548630405613963269 "HTTP/2 200 OK"
2026-03-16 16:37:55,232 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:55,233 - bot - ERROR - Auto-trade greška za 'Will Nikola Jokic lead the NBA in assist': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.168), min size: $1'}]
2026-03-16 16:37:55,320 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=77004273724753899183699441849597881417275931290950171679615354396048734034984 "HTTP/2 200 OK"
2026-03-16 16:37:55,411 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=56999680715177473430966804355924370363620765680932198467899001505216633500449 "HTTP/2 200 OK"
2026-03-16 16:37:55,501 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=56999680715177473430966804355924370363620765680932198467899001505216633500449 "HTTP/2 200 OK"
2026-03-16 16:37:55,587 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=56999680715177473430966804355924370363620765680932198467899001505216633500449 "HTTP/2 200 OK"
2026-03-16 16:37:55,687 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=56999680715177473430966804355924370363620765680932198467899001505216633500449 "HTTP/2 200 OK"
2026-03-16 16:37:56,107 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:56,108 - bot - ERROR - Auto-trade greška za 'Will the Democrats win the Rhode Island ': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.112), min size: $1'}]
2026-03-16 16:37:56,218 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=46299663786392349702723327225930644916161840827204602058135807209035112218018 "HTTP/2 200 OK"
2026-03-16 16:37:56,303 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=45477778590076224761391061016743476721690648908803691756824167714400132519330 "HTTP/2 200 OK"
2026-03-16 16:37:56,402 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=73186602572996399039512908758032713401027509740424057747695798608438369774367 "HTTP/2 200 OK"
2026-03-16 16:37:56,503 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=114760713444055057303554435749670476342177770574758040650412550881180715256788 "HTTP/2 200 OK"
2026-03-16 16:37:56,653 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=91081603396286545944294649345029366034750614075022168472067501356566177081143 "HTTP/2 200 OK"
2026-03-16 16:37:56,752 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=91269887915355610750141018570759726616696291987967740592692342577526450971930 "HTTP/2 200 OK"
2026-03-16 16:37:56,860 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=91081603396286545944294649345029366034750614075022168472067501356566177081143 "HTTP/2 200 OK"
2026-03-16 16:37:56,941 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=91081603396286545944294649345029366034750614075022168472067501356566177081143 "HTTP/2 200 OK"
2026-03-16 16:37:57,008 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=91081603396286545944294649345029366034750614075022168472067501356566177081143 "HTTP/2 200 OK"
2026-03-16 16:37:57,253 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:57,253 - bot - ERROR - Auto-trade greška za 'Will Jason Reynolds be the Democratic no': PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2026-03-16 16:37:57,337 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=65322106850459544646271115791218393848695885094753222820688299472048959196589 "HTTP/2 200 OK"
2026-03-16 16:37:57,425 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=104003951685118099617273681901030817359395321307025897997858344751070270175696 "HTTP/2 200 OK"
2026-03-16 16:37:57,518 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=1299439024207683207021814302135445522621692917292937585970576688649063721432 "HTTP/2 200 OK"
2026-03-16 16:37:57,606 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=62697859640547167266283521515007527414416698439916855298651260258023463519007 "HTTP/2 200 OK"
2026-03-16 16:37:57,692 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=2095798660633756262303834783492337010518543450973961053424376028794255397244 "HTTP/2 200 OK"
2026-03-16 16:37:57,781 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=97579963624866678731903283461280009667266517428659356160462670347995084766428 "HTTP/2 200 OK"
2026-03-16 16:37:57,871 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=2095798660633756262303834783492337010518543450973961053424376028794255397244 "HTTP/2 200 OK"
2026-03-16 16:37:57,962 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=2095798660633756262303834783492337010518543450973961053424376028794255397244 "HTTP/2 200 OK"
2026-03-16 16:37:58,038 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=2095798660633756262303834783492337010518543450973961053424376028794255397244 "HTTP/2 200 OK"
2026-03-16 16:37:58,186 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:37:58,187 - bot - ERROR - Auto-trade greška za 'Will Trump sell 2.5k-5k Gold Cards in 20': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.13552), min size: $1'}]
2026-03-16 16:37:58,280 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=12866525955904230927303623031235371756746217055499223046842196929511010589101 "HTTP/2 200 OK"
2026-03-16 16:37:58,361 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=228779566537237861396148115272242655077012668611395653465735939552087961693 "HTTP/2 200 OK"
2026-03-16 16:38:02,556 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:02,558 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 672, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 4865, in get_updates
    await self._post(
    ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    ),
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 704, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 733, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 375, in _request_wrapper
    raise exception
telegram.error.Conflict: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-16 16:38:08,146 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:08,147 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 672, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 4865, in get_updates
    await self._post(
    ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    ),
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 704, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 733, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 375, in _request_wrapper
    raise exception
telegram.error.Conflict: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-16 16:38:14,972 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:14,975 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 672, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 4865, in get_updates
    await self._post(
    ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    ),
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 704, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 733, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 375, in _request_wrapper
    raise exception
telegram.error.Conflict: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-16 16:38:20,890 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:20,892 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 672, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 4865, in get_updates
    await self._post(
    ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    ),
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 704, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 733, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 375, in _request_wrapper
    raise exception
telegram.error.Conflict: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-16 16:38:28,911 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:28,913 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 672, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 4865, in get_updates
    await self._post(
    ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    ),
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 704, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 733, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 375, in _request_wrapper
    raise exception
telegram.error.Conflict: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-16 16:38:37,632 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:37,633 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 672, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 4865, in get_updates
    await self._post(
    ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    ),
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 704, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\_bot.py", line 733, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\request\_baserequest.py", line 375, in _request_wrapper
    raise exception
telegram.error.Conflict: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-03-16 16:38:48,031 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8721355269:AAFDShoTO5tNCzElFfjZo7Xv52nrnDL2qDg/getUpdates "HTTP/1.1 409 Conflict"
2026-03-16 16:38:48,032 - telegram.ext.Application - ERROR - No error handlers are registered, logging exception.
Traceback (most recent call last):
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Korisnik\AppData\Roaming\Python\Python314\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
